,Price,Close,High,Low,Open,Volume
147,2018-07-31,35.58513259887695,35.904632649631175,35.481512652317626,35.628307302108446,4908300
148,2018-08-01,36.01688003540039,36.03415057253151,35.68011279638896,35.78373272515752,6115000
149,2018-08-02,35.878719329833984,35.965072016205504,35.40379108385421,35.49014047620756,4669300
150,2018-08-03,35.99959945678711,36.2241130828492,35.88734593777329,35.95642477301124,4575200
151,2018-08-06,35.4642333984375,35.76645954081781,35.40378816996144,35.576490234472146,7245800
152,2018-08-07,35.611026763916016,35.61966038373226,35.26562267895162,35.46422887490003,7494900
153,2018-08-08,36.24139404296875,36.362284509932124,35.79236995566324,35.887356263711084,5089600
154,2018-08-09,36.12913131713867,36.22411760972622,35.990970335379764,36.21548069548137,4513300
155,2018-08-10,35.42969512939453,35.6628424408244,35.222455270802314,35.6628424408244,7053200
156,2018-08-13,35.15336608886719,35.39515026754241,34.94612627173699,35.13609555510342,6708600
157,2018-08-14,35.326072692871094,35.56785360874128,35.29153162088452,35.40378845783193,5339100
158,2018-08-15,34.928855895996094,35.01520527118808,34.64389702863101,34.928855895996094,6052800
159,2018-08-16,34.894317626953125,35.170639602550445,34.859776556499014,34.928858697407236,5544000
160,2018-08-17,34.65252685546875,34.73024259485422,34.35893442823663,34.70433515238116,7897200
161,2018-08-20,34.62663650512695,34.74753027696987,34.453937704816866,34.55755764380661,4156700
162,2018-08-21,35.308807373046875,35.438334765122654,34.8511496306777,34.85978325294083,6075100
163,2018-08-22,35.31743240356445,35.446956458031664,35.00656940241546,35.274254424724745,5512700
164,2018-08-23,35.12747573852539,35.70602402387259,35.12747573852539,35.662849319506485,4126100
165,2018-08-24,35.611026763916016,35.757821358914526,35.25698905913538,35.343338433367734,4232000
166,2018-08-27,35.86144256591797,36.01687408038088,35.72328158573067,35.775093188557506,5733000
167,2018-08-28,36.56952667236328,36.92356447391749,36.48317727452796,36.60406774910476,10683500
168,2018-08-29,38.106563568115234,38.32244031095338,37.20851552734428,37.29486490687247,12278200
169,2018-08-30,37.528018951416016,38.41743353221912,37.484844253866726,38.29653976745552,7826200
170,2018-08-31,37.64890670776367,37.6575436230618,37.096262713333225,37.234423711940835,8782900
171,2018-09-04,38.089290618896484,38.09792423869494,37.294862542722306,37.3553077633639,8174900
172,2018-09-05,38.18428039550781,38.48650652632897,38.011578337602394,38.07202356376662,7262400
173,2018-09-06,38.03748321533203,38.05475375085214,37.6316371596718,37.942496916980325,10424900
174,2018-09-07,38.75419616699219,39.065059222735584,37.97703852763368,37.99430906339919,14256000
175,2018-09-10,38.529685974121094,38.909631207224066,38.4433365815167,38.85781959525052,6824900
176,2018-09-11,38.46923065185547,38.48650118465075,37.63163122239692,37.68343952676544,12509700
177,2018-09-12,37.9424934387207,38.25335646154967,37.83887352911689,37.92522290478381,10303700
178,2018-09-13,37.50212478637695,37.98569009225146,37.363963740986975,37.98569009225146,9624500
179,2018-09-14,38.348350524902344,38.477877908677144,37.951138045886324,38.01158327990971,5295400
180,2018-09-17,37.78706359863281,38.115197169912065,37.536649080515865,37.674810064104335,6210300
181,2018-09-18,37.6143684387207,38.07202612301932,37.43302945402039,37.5625568296609,8814200
182,2018-09-19,38.01157760620117,38.331074266067034,37.76979670619649,38.16700912592353,6393200
183,2018-09-20,38.14109802246094,38.365611660113466,37.90795405923181,38.21018015528245,4728000
184,2018-09-21,38.04611587524414,38.34834197800232,38.01157480806678,38.21018100331037,6668600
185,2018-09-24,38.7628288269043,38.806003518238796,37.81297244147417,37.85614713280867,8229100
186,2018-09-25,38.14109802246094,38.78009457499038,38.106560250067574,38.68510828936949,6678200
187,2018-09-26,38.22745895385742,38.62467142141245,38.21018841691789,38.21018841691789,4564300
188,2018-09-27,38.65057373046875,39.05642309408361,38.49514549348603,38.51241273558126,6711700
189,2018-09-28,38.13247299194336,38.529685463084256,37.968407830563805,38.426065534529705,7727700
190,2018-10-01,38.56422805786133,38.82327953647117,38.356984898562494,38.46924174710012,5029800
191,2018-10-02,37.666175842285156,37.98567581606209,37.51938122786163,37.778432678855914,5440300
192,2018-10-03,37.95976638793945,38.2015505844225,37.622999189786285,38.028848528082534,5631100
193,2018-10-04,36.63860321044922,37.1998840924095,36.241390770855915,37.19124717753867,7885000
194,2018-10-05,35.94779586791992,36.32773774659583,35.550580160647776,36.163672609125754,7921400
195,2018-10-08,35.3692512512207,35.55058695794086,34.88568936663363,35.196549166431765,7761800
196,2018-10-09,35.31743240356445,35.66283317616099,35.0411104678803,35.40378177320926,5678700
197,2018-10-10,33.979000091552734,34.920222879882296,33.979000091552734,34.84250711592782,12853500
198,2018-10-11,33.62496566772461,34.19488022839729,33.09822909775387,33.24502372528222,10209000
199,2018-10-12,34.246681213378906,35.041109220708805,33.84083194365509,34.661164102152995,7578600
200,2018-10-15,33.46089553833008,34.18624153466362,33.43499138296672,34.082621619192466,8209000
201,2018-10-16,34.54891586303711,34.59209385105382,34.022179325824105,34.40212124463791,10748100
202,2018-10-17,34.168968200683594,34.61799218963227,33.83220103247645,34.54027643589082,8173600
203,2018-10-18,33.27955627441406,34.49710085547714,33.21047414220352,34.36757350459107,9555600
204,2018-10-19,33.20185089111328,33.95310119641126,33.106864576669714,33.814940182861996,11266200
205,2018-10-22,33.43499755859375,33.87538475120138,33.2795660096691,33.84084367499183,8165700
206,2018-10-23,32.81325912475586,32.96869061571028,32.174262629274665,32.312423588565586,12350000
207,2018-10-24,31.50074005126953,32.43332934298703,31.457565353101497,32.43332934298703,13312400
208,2018-10-25,32.28653335571289,32.42469437456036,31.50937885995283,31.75979344197613,9927300
209,2018-10-26,31.664798736572266,32.200175425062746,31.20714110049207,31.56117882338796,11973200
210,2018-10-29,31.371213912963867,32.30379984990605,31.060350835977104,32.096556700575505,8269300
211,2018-10-30,32.623287200927734,32.640557732925,31.664794086191375,31.811591961159504,12106400
212,2018-10-31,32.89961624145508,33.66814025849743,32.83917101339818,33.40908551651886,12610900
213,2018-11-01,33.719947814941406,33.745855264968576,33.15003332461065,33.48680052880367,14348600
214,2018-11-02,33.48680114746094,34.09989363449105,33.184575008375425,33.832205272716834,9736200
215,2018-11-05,33.22775650024414,33.52134907858698,33.08096185808199,33.434999676611426,8591900
216,2018-11-06,33.44362258911133,33.54724249710214,33.1759342582828,33.245016392954994,8578100
217,2018-11-07,33.832210540771484,33.93583047687589,33.434998040689266,33.927196854708185,6568700
218,2018-11-08,33.41770935058594,33.72857228406378,33.409072439091226,33.495425083955396,7953700
219,2018-11-09,32.87371063232422,33.1500326038086,32.64920026574981,32.890981167294214,5975400
220,2018-11-12,32.001564025878906,32.744177126212364,31.958386049542668,32.692368825036255,11666700
221,2018-11-13,32.29515838623047,32.91688109521338,32.15699741823234,32.28652147284585,15057100
222,2018-11-14,32.675106048583984,33.106859562284086,32.26925669162017,32.985969105490916,10404900
223,2018-11-15,33.262298583984375,33.30547328627709,32.71828811184393,32.87371967531263,10840400
224,2018-11-16,31.837501525878906,32.122460411263106,31.656165850098628,32.01020358120105,16382400
225,2018-11-19,31.129426956176758,31.673437293132473,31.051711193754514,31.63889622227418,15191700
226,2018-11-20,30.77538299560547,31.077612363512028,30.412711706938186,30.568143200371924,11673500
227,2018-11-21,31.233051300048828,31.707982856597372,31.207147140243737,31.448928082473333,7013100
228,2018-11-23,31.051713943481445,31.258957092965403,30.8703782464443,30.939460394278324,2320500
229,2018-11-26,31.81159782409668,31.854772515038423,31.492101158306447,31.699340992433928,7077300
230,2018-11-27,31.77705955505371,31.794330091756454,31.42302178769265,31.42302178769265,6870200
231,2018-11-28,32.8218994140625,32.830536328658106,32.01020402501744,32.182906082734064,8380200
232,2018-11-29,32.75282287597656,33.132764794519225,32.70101126680429,32.77009341236732,7056600
233,2018-11-30,32.459228515625,32.4678621363247,32.01884139154855,32.1570023808684,8734400
234,2018-12-03,33.44362258911133,33.67676985260376,33.14139648496418,33.521338343608804,7457600
235,2018-12-04,32.32970428466797,33.48680391777724,32.321070663130364,33.270927145137584,13321200
236,2018-12-06,31.82886505126953,31.82886505126953,30.749481419818544,30.82719717304371,12075700
237,2018-12-07,31.5352840423584,31.89795549331522,31.207150376717497,31.64754090318635,10802700
238,2018-12-10,31.457557678222656,31.802961767333386,31.15533157076391,31.353937769096447,12439100
239,2018-12-11,31.690706253051758,32.25198380351477,31.34530214967632,32.157000804403296,8635800
240,2018-12-12,32.277896881103516,32.55421889438273,32.18291057141037,32.47650312227181,8405400
241,2018-12-13,32.23472213745117,32.519677772099506,32.113828374550735,32.3728831438906,5825900
242,2018-12-14,31.543909072875977,32.04474470474737,31.543909072875977,31.77705635384876,5969600
243,2018-12-17,31.276227951049805,31.897950817848944,31.18987526537066,31.63026572728895,10733100
244,2018-12-18,31.742507934570312,31.949751012124533,31.612983893363772,31.612983893363772,7100400
245,2018-12-19,31.284862518310547,32.1915443342315,31.172605670543344,31.62162976759391,11786400
246,2018-12-20,30.98263168334961,31.733881841350488,30.689039175369604,31.440289333370483,12540400
247,2018-12-21,30.835832595825195,31.889312135808208,30.78402428665726,31.63889432810444,16981000
248,2018-12-24,30.473161697387695,30.991264560684396,30.455891162742116,30.70630897407651,6288500
249,2018-12-26,31.742507934570312,31.75114484706093,30.507696263786517,30.507696263786517,10063400
250,2018-12-27,31.759796142578125,31.777066683154924,31.051720449023374,31.25896364192616,8688600
251,2018-12-28,32.070640563964844,32.53693500528668,31.967020675010065,32.06200694572565,7369000
252,2018-12-31,31.87203598022461,32.45922087003018,31.75114555479706,32.3210599132534,4600600
253,2019-01-02,31.5352840423584,31.73389030750408,31.086259893065222,31.25896199571931,5273100
254,2019-01-03,29.67009735107422,30.671765214536936,29.592381598994464,30.516333710377427,15998000
255,2019-01-04,30.196836471557617,30.248644775884344,29.540569401935695,29.756446120676557,14178200
256,2019-01-07,30.42134666442871,30.62858976279804,30.19683632737779,30.231374098758263,6850800
257,2019-01-08,30.170934677124023,30.378177815304532,29.911883224911836,30.31773258625562,11462600
258,2019-01-09,30.749483108520508,31.051709224317484,30.507702215882926,30.507702215882926,11770300
259,2019-01-10,31.44892120361328,31.500732805908935,30.568147022710175,30.61995533098826,7894600
260,2019-01-11,31.61298942565918,31.751150403534606,31.293492781950548,31.474828447783754,7232700
261,2019-01-14,30.879005432128906,31.250313664303643,30.84446765942835,31.1985053582441,6146200
262,2019-01-15,31.120798110961914,31.28486328168789,30.913554948028498,31.120798110961914,10165800
263,2019-01-16,30.77538299560547,31.11215013337285,30.77538299560547,30.99989661679516,8727400
264,2019-01-17,31.336673736572266,31.561184135260525,30.075954149589883,30.153666627044196,21916900
265,2019-01-18,31.81159782409668,31.958392432102166,31.224412804039197,31.293494944760205,12905900
266,2019-01-22,31.405744552612305,31.7425117114432,31.172597297879218,31.51800137022839,13381700
267,2019-01-23,31.509380340576172,31.72525714854553,31.29350353260681,31.543918126397074,13918600
268,2019-01-24,32.50239562988281,32.50239562988281,31.759779250157937,31.846131907112603,14094100
269,2019-01-25,32.93415832519531,33.03777824876091,32.70964794180019,32.81326786536579,16763700
270,2019-01-28,32.32970428466797,32.51967689867667,31.863412959220103,31.880680202295313,14086500
271,2019-01-29,31.371213912963867,32.20017992224983,31.345306460536232,32.20017992224983,10100800
272,2019-01-30,32.277896881103516,32.3383421156322,31.336673993990498,31.785698089073776,9281600
273,2019-01-31,32.485137939453125,32.899620974624234,32.217452832123776,32.217452832123776,7633400
274,2019-02-01,32.441951751708984,32.701003145196445,32.32969494005812,32.5973832466049,6438300
275,2019-02-04,32.76145935058594,32.821904586209186,32.27789746559997,32.381517398951495,7283800
276,2019-02-05,33.02914810180664,33.04641863988717,32.709651382362665,32.74418916450539,7314000
277,2019-02-06,33.452266693115234,33.52134554861761,33.08095837448765,33.17594138905115,8795200
278,2019-02-07,32.91688537597656,33.21047788290576,32.66647085355105,33.132762122423976,7916200
279,2019-02-08,32.6319465637207,32.7442001579042,32.38152861850626,32.562864388205234,7147200
280,2019-02-11,33.063682556152344,33.063682556152344,32.6664701419067,32.74418260667776,8860700
281,2019-02-12,33.36591339111328,33.478170235005656,33.19321131451382,33.36591339111328,8831200
282,2019-02-13,32.92551803588867,33.22774412425466,32.8564359048237,33.13275784104898,7155600
283,2019-02-14,32.86508560180664,32.994609706908726,32.60603080356528,32.74419182541866,7782800
284,2019-02-15,32.89097595214844,33.05504106732282,32.70100339161806,32.73554445608126,6257600
285,2019-02-19,33.210472106933594,33.3831741328587,32.89960911907183,33.003232311037195,8105700
286,2019-02-20,33.676780700683594,34.117167922016684,33.58179438192075,33.61633546038334,7178600
287,2019-02-21,33.65949630737305,33.832198334584156,33.50406481228477,33.73721205491719,4607300
288,2019-02-22,34.01354217529297,34.030812711576566,33.74585709794216,33.78039487649137,5117800
289,2019-02-25,34.1776123046875,34.47120155390077,34.091259619020526,34.42802685807636,5101500
290,2019-02-26,34.19487762451172,34.25532285406978,34.004908314765494,34.03081247199953,5587300
291,2019-02-27,34.06535339355469,34.186243852135775,33.72858617493082,34.11716170779347,8194900
292,2019-02-28,33.719947814941406,33.927190945069775,33.67677312358652,33.7803930416418,5705100
293,2019-03-01,34.01354217529297,34.12579901412736,33.84947702162576,33.98763801787656,5299200
294,2019-03-04,33.80629348754883,33.96172497943775,33.42634837670164,33.96172497943775,7081100
295,2019-03-05,33.69404602050781,33.87538171331861,33.38318295053614,33.63360078957088,7192400
296,2019-03-06,33.49543762207031,33.866745898934035,33.48680070734261,33.7285849094511,4433400
297,2019-03-07,33.35728454589844,33.57316134905384,33.132770825966396,33.47817502862249,4231300
298,2019-03-08,32.9859733581543,33.14140490664652,32.76145965743516,32.770096573472685,5066200
299,2019-03-11,33.36591339111328,33.409088086758615,32.98597145780896,33.01187561639254,6005400
300,2019-03-12,33.59042739868164,33.823571416189615,33.555886324229284,33.71995148685072,5580200
301,2019-03-13,33.85810852050781,34.05671473429343,33.69404337712433,33.86674543511724,6086400
302,2019-03-14,33.521339416503906,33.7199456190169,33.452260573638235,33.67677093047365,4935000
303,2019-03-15,34.2380485534668,34.60071985604748,34.03080545626549,34.03080545626549,8871300
304,2019-03-18,34.41073989868164,34.52299668946594,34.229404286349244,34.41937681013551,6290900
305,2019-03-19,34.333038330078125,34.60936361232067,34.19487733596582,34.523010932239266,8033600
306,2019-03-20,34.41073989868164,34.669794538032576,34.229404286349244,34.341661077133544,5394000
307,2019-03-21,35.43832778930664,35.61102984673954,34.73025231844773,34.75615647415645,6509600
308,2019-03-22,34.911590576171875,35.42105987153546,34.8338748092853,35.265628337762294,6759100
309,2019-03-25,34.471195220947266,34.93748975582813,34.34167115726983,34.54027735678926,4901800
310,2019-03-26,34.885684967041016,35.084291186594754,34.60072606897399,34.635267140379305,5573500
311,2019-03-27,34.71298599243164,34.7647943101311,34.3675818356838,34.704349076802956,7660300
